,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
SCPseTNC_max_1,0.1039041233107036,0.04537427031547228,0.06860713487788757,0.04071013581548332,0.048056498886801184,0.06226731488209645,0.038275124840297006,0.036458887357710135,0.07420701609030575,0.1297803697422135,0.07706015886456337,0.034580109875175666,0.0826499308863743,0.04144439198275693,0.06172189911214599,0.04717247324207508,0.044302232826917004,0.08509913957020597,0.1497465804717848,0.043137300595450935,0.09482475552108667,0.18877566768178733,0.10194704701868663,0.11285340507417647,0.045574454464157116,0.11540357015610946,0.14618198187319242,0.040819208824860384,0.04338193314906663,0.08424650487557814,0.07147964716462278,0.04931955427041991,0.0598443678147627,0.05526497371982137,0.0872727778706614,0.05460014152228298,0.12578712759629926,0.10807669442542718,0.14899317383229227,0.05844429172262036,0.07979423672658623,0.13774840599589286,0.11665053450753125,0.04875190293304925,0.026936026669235412,0.036444369640624384,0.0654907041806661,0.03223655963555371,0.033076985350080204,0.04375066482925216,0.033795407172845154,0.07674636439449042,0.04039451831145418,0.09322672593084146,0.03691258579437988,0.08698855869480396,0.06884365670200898,0.05886824293281601,0.06303948687308501,0.06081279673918996,0.0380198330694508,0.051668104473773235,0.04327899256721994,0.10063062034396043,0.0620090508237811,0.05594752485225369,0.05379310057098363,0.03993103978726773,0.05818593063060538,0.0470536734643604,0.04765337509656036,0.04101643830537464,,,,,,,,,,,,
SCPseTNC_min_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002330934430862551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019043098917357426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02238492846037242,-0.018260553471654967,-0.009035074447116388,-0.02441274345374336,-0.02157674608797826,-0.016427339787812183,-0.01646623688624797,-0.019643261726043727,,,,,,,,,,,,
cksnap_max_2,0.35082872928176795,0.14009661835748793,0.17391304347826084,0.10869565217391304,0.17874396135265697,0.2857142857142857,0.20461095100864554,0.2033898305084746,0.18840579710144928,0.23237597911227156,0.2587601078167116,0.12560386473429952,0.10386473429951693,0.19491525423728812,0.14009661835748793,0.25183374083129584,0.3434903047091413,0.14769975786924938,0.2033898305084746,0.11138014527845036,0.14527845036319612,0.2850877192982456,0.2359550561797753,0.18723404255319148,0.14285714285714285,0.1936416184971098,0.26996197718631176,0.11450381679389313,0.12590799031477,0.17872340425531916,0.1016949152542373,0.2352941176470588,0.325,0.11407766990291265,0.12864077669902912,0.125,0.14805825242718446,0.3247863247863248,0.2023809523809524,0.13349514563106796,0.13479623824451412,0.19285714285714287,0.3740458015267176,0.12864077669902912,0.13349514563106796,0.14767932489451474,0.13106796116504854,0.22604422604422605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cksnap_min_2,0.0,0.002531645569620253,0.017467248908296942,0.0,0.00966183574879227,0.013812154696132596,0.0,0.017948717948717947,0.009302325581395349,0.021739130434782608,0.0145985401459854,0.004830917874396135,0.0,0.012077294685990338,0.009615384615384616,0.0,0.0,0.01532567049808429,0.007380073800738006,0.0,0.009345794392523364,0.004842615012106539,0.02663438256658596,0.009216589861751152,0.007662835249042145,0.01694915254237288,0.014527845036319613,0.007263922518159807,0.0,0.0038022813688212928,0.004842615012106539,0.0,0.0,0.007782101167315175,0.003968253968253968,0.0,0.012135922330097087,0.021844660194174758,0.009708737864077669,0.0072815533980582535,0.004405286343612335,0.013888888888888888,0.009708737864077669,0.009389671361502348,0.0,0.009708737864077669,0.004694835680751174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kmer_max_2,195.0,214.0,207.0,167.0,127.0,58.0,72.0,45.0,74.0,116.0,78.0,64.0,78.0,91.0,101.0,52.0,43.0,54.0,58.0,103.0,108.0,19.0,30.0,18.0,36.0,26.0,16.0,15.0,32.0,42.0,32.0,16.0,18.0,15.0,26.0,19.0,17.0,36.0,52.0,18.0,39.0,61.0,43.0,34.0,19.0,42.0,52.0,13.0,18.0,39.0,35.0,21.0,24.0,22.0,36.0,23.0,42.0,46.0,53.0,24.0,33.0,49.0,47.0,17.0,10.0,15.0,31.0,17.0,16.0,18.0,11.0,19.0,19.0,32.0,14.0,30.0,29.0,28.0,26.0,34.0,18.0,23.0,18.0,74.0
kmer_min_2,13.0,42.0,34.0,13.0,0.0,1.0,4.0,0.0,4.0,5.0,0.0,6.0,2.0,8.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCPseDNC_max_2,0.28109989729042456,0.18194430997348254,0.1812436830581304,0.1295544201152182,0.23213584375927085,0.3218334000464833,0.2627770511486502,0.18633668585945093,0.22920213777134785,0.2812824772858791,0.2889610572617977,0.15112426377208102,0.12184617493572275,0.1785726572819738,0.18438246755841065,0.22424346828270744,-0.011452625191379644,-0.010793852947382741,0.05151066318859147,0.0067156219229797314,0.012625511668927598,-0.005849014888994668,0.0189232672529994,0.0318963646205563,0.052484391210940624,0.034964246122137915,0.025461291592097084,0.040449144705995935,0.06958433444933197,0.09274861592915208,0.05074955150170821,0.0422137363719336,0.046358216766495465,0.040584667801109545,0.027487366124561416,0.028800723949529494,0.05170309088343975,0.031124683267170945,0.02973884022480552,0.030762598988477507,0.021075853097594858,0.02929668764879765,0.055402212108510415,0.01531374118574358,0.01740059708272795,0.015459739533462196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCPseDNC_min_2,0.0,0.0030003169896956647,0.015905136410684653,0.0,0.010222518092412786,0.011066925090174195,0.0,0.02202861734241137,0.009731505566689894,0.017707080144278714,0.015466699870600634,0.005356518345661442,0.0,0.014132952876149662,0.00978673105518672,0.0,-0.0819104764913707,-0.10876258516274327,-0.01718622449772276,-0.06220035570235635,-0.03520139671705788,-0.06586478912250487,-0.04522777418081915,-0.058183364370994674,-0.015313861018898046,-0.02529272965340015,-0.022680234954513285,-0.021852666647450173,-0.021481864878944074,-0.02417218377559385,-0.017032114713870252,-0.027309559568302045,-0.015022981086654544,-0.027669874473839288,-0.044710104844894974,-0.056413627026719475,-0.0142160100114676,-0.018097328918432874,-0.020833162029656245,-0.01940975754262628,-0.045002443995989634,-0.05580954950777069,-0.01576600391804144,-0.02767388409286104,-0.018147476887179083,-0.03713554903696727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PseEIIP_max_2,0.11308587257617728,0.017757869249394674,0.024159806295399516,0.01680145278450363,0.033646489104116224,0.024803874092009688,0.013195157384987895,0.01429176755447942,0.02577046004842615,0.034637288135593226,0.022252784503631964,0.013175786924939469,0.01680145278450363,0.01429176755447942,0.02141065375302664,0.01807990314769976,0.01588861985472155,0.03434382566585956,0.042884261501210656,0.017150121065375303,0.03720581113801453,0.06513888888888889,0.036294915254237295,0.05808936170212766,0.015669249394673124,0.04561121495327103,0.04436531791907515,0.01301308411214953,0.017150121065375303,0.06663191489361701,0.030207024793388437,0.02038983050847458,0.019327845036319614,0.01814334140435836,0.02503438256658596,0.018940193704600483,0.034637288135593226,0.0388271186440678,0.0452184971098266,0.02346741573033708,0.02294818401937046,0.041805780346820816,0.03231428571428572,0.014343805309734512,0.00872051282051282,0.012642857142857143,0.02212033898305085,0.014307990314769975,0.014934624697336562,0.017150121065375303,0.009058353510895885,0.01807990314769976,0.018102905569007264,0.05467234042553192,0.01307417840375587,0.029128329297820818,0.023881113801452785,0.023600000000000003,0.01855254237288136,0.028615980629539958,0.017128329297820818,0.0223317191283293,0.01514963680387409,0.07263970588235294,,,,,,,,,,,,,,,,,,,,
PseEIIP_min_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006953995157384989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
PseKNC_max_2,0.11716271983102555,0.016874584870514357,0.03229474579910807,0.01521435919397122,0.030618861194984463,0.02623432003489985,0.01427794893855661,0.014129631329488681,0.030725221070102064,0.036858962105204174,0.03335459792172308,0.014564328285781154,0.014428251252944582,0.013511326315041264,0.02528029480397236,0.016381087133912158,0.017928383498881525,0.031528491032977696,0.04563490546358612,0.01574765943573243,0.035131747151032296,0.07052760679021879,0.03877480793489324,0.07286989723094105,0.017507686108168358,0.04905315985478497,0.05169760235547846,0.013354194182078038,0.015648823058211168,0.08358605858843239,0.03224491622862985,0.02335838770575121,0.0267266861785722,0.02106445525497696,0.03710178100514604,0.02236333771120631,0.036858962105204174,0.04029363879324791,0.052691787016160736,0.02456755522181322,0.0328971859967532,0.04871504837343163,0.057009204977248915,0.017267538786233834,0.009763559985918798,0.015215575130705475,0.02753434143238899,0.016372027746889384,0.013022625485347071,0.016397334637569184,0.009507741080001304,0.01681422476927975,0.017330905131746666,0.06858343268794452,0.01406713361932493,0.031190575036421538,0.028197251896738388,0.02466682887631081,0.02343606359982614,0.03019895511939437,0.014650453671015452,0.02558299605867989,0.01733508820258876,0.07846520359069709,0.09287399378135326,0.07426052201573177,0.07392509961316357,0.07773368578041136,0.07523220311794457,0.06922821079471965,0.07429740278439476,0.07452410617141926,0.0714485356623221,0.07289537171462987,,,,,,,,,,
PseKNC_min_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008569629850549746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008643400981819365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060498876076094235,0.04772840154069771,0.03868650412795021,0.04542408607510052,0.049863614110588254,0.04057686706182473,0.04751099511409426,0.045603310416862,0.041216137110403,0.04722695937873608,,,,,,,,,,
SCPseTNC_max_2,0.14804108700436494,0.04537427031547228,0.07111728608206135,0.04152643414365507,0.08476077091415679,0.06226731488209645,0.038275124840297006,0.036458887357710135,0.07234856536674633,0.09042602828029854,0.0769666289846936,0.03612114698633901,0.040334182137245496,0.0363893053870367,0.06172189911214599,0.04420694794677064,0.04115039315184553,0.08509913957020597,0.11195603501370296,0.04386239642577433,0.09482475552108667,0.15806374441341692,0.10194704701868663,0.14205410882943315,0.045574454464157116,0.12828290699723033,0.14618198187319242,0.036278263836740536,0.04338193314906663,0.16294441895140865,0.08220325964309289,0.049529257242382815,0.0567783185196311,0.05239910987756613,0.0872727778706614,0.05460014152228298,0.09042602828029854,0.10807669442542718,0.14899317383229227,0.06263414325233788,0.07979423672658623,0.13774840599589286,0.1270983283951675,0.04875190293304925,0.022780695368089448,0.036168612769266716,0.07020321984555937,0.03889182515496907,0.03681424959188143,0.04375066482925216,0.023986768427187468,0.04131448204823382,0.0455887630181342,0.13369798478064301,0.03691258579437988,0.07044479408522311,0.06884365670200898,0.06520208480103427,0.06303948687308501,0.07699707983061349,0.041416030790866594,0.050548528451449394,0.04321196771216079,0.11750519447681293,0.07189420328529343,0.06602942424476595,0.07310406781137636,0.0508378462309355,0.0653035165617676,0.057079145258081776,0.0646610498498634,0.05624970593777007,,,,,,,,,,,,
SCPseTNC_min_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019470130614359011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020254570909741853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02238492846037242,-0.0195258257187504,-0.01153722870186607,-0.0271150749612608,-0.019500385229210437,-0.01652634494013652,-0.025914892484705,-0.0205935953957902,,,,,,,,,,,,
cksnap_max_3,0.35082872928176795,0.14009661835748793,0.17391304347826084,0.13285024154589373,0.17874396135265697,0.2971014492753623,0.20461095100864554,0.15458937198067632,0.18840579710144928,0.22131147540983606,0.2587601078167116,0.1280193236714976,0.11659192825112108,0.1473429951690821,0.14009661835748793,0.21256038647342995,0.3434903047091413,0.14769975786924938,0.2033898305084746,0.1162227602905569,0.14527845036319612,0.31004366812227074,0.21367521367521367,0.14043583535108958,0.14285714285714285,0.1936416184971098,0.26996197718631176,0.11450381679389313,0.1016949152542373,0.13317191283292978,0.11380145278450365,0.19128329297820826,0.325,0.11893203883495145,0.13106796116504854,0.1407766990291262,0.14805825242718446,0.30701754385964913,0.2023809523809524,0.11893203883495145,0.13592233009708735,0.20145631067961164,0.3740458015267176,0.12864077669902912,0.14563106796116504,0.14767932489451474,0.10194174757281553,0.1966019417475728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cksnap_min_3,0.0,0.002531645569620253,0.018018018018018014,0.0,0.009259259259259259,0.013812154696132596,0.0,0.017948717948717947,0.004347826086956522,0.00966183574879227,0.016908212560386472,0.003968253968253968,0.0,0.012077294685990338,0.009615384615384616,0.0,0.0,0.014527845036319613,0.009345794392523364,0.0,0.009345794392523364,0.004842615012106539,0.024213075060532687,0.01140684410646388,0.008968609865470852,0.009685230024213077,0.014527845036319613,0.007263922518159807,0.0,0.0038022813688212928,0.007168458781362006,0.0,0.0,0.012345679012345678,0.003968253968253968,0.0,0.012135922330097087,0.022624434389140267,0.011111111111111113,0.007843137254901959,0.004545454545454545,0.013888888888888888,0.009708737864077669,0.012135922330097087,0.0,0.009708737864077669,0.0048543689320388345,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kmer_max_3,195.0,207.0,207.0,167.0,127.0,58.0,72.0,55.0,74.0,123.0,78.0,64.0,78.0,87.0,101.0,53.0,46.0,61.0,58.0,88.0,108.0,19.0,38.0,17.0,36.0,27.0,16.0,15.0,36.0,42.0,32.0,14.0,42.0,17.0,26.0,19.0,17.0,36.0,52.0,19.0,39.0,65.0,43.0,35.0,19.0,42.0,52.0,13.0,18.0,32.0,40.0,19.0,26.0,22.0,36.0,23.0,42.0,46.0,53.0,24.0,33.0,49.0,47.0,25.0,16.0,15.0,25.0,14.0,16.0,18.0,14.0,39.0,19.0,34.0,14.0,30.0,29.0,25.0,26.0,30.0,14.0,22.0,17.0,51.0
kmer_min_3,10.0,35.0,45.0,13.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0,6.0,1.0,4.0,7.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCPseDNC_max_3,0.28109989729042456,0.18194430997348254,0.1797730462498444,0.13565464504322486,0.23213584375927085,0.3214129633876824,0.2627770511486502,0.16047819285053627,0.22920213777134785,0.2812824772858791,0.2889610572617977,0.1627566999925954,0.1422282127632963,0.14511719128352624,0.18438246755841065,0.21435861842885925,-0.01471611784631863,-0.01500625438349466,0.05151066318859147,0.0046941824443131035,0.009597567760113251,-0.005849014888994668,0.022412093936570718,0.0318963646205563,0.052484391210940624,0.06928965929277887,0.04806258123724284,0.040449144705995935,0.06958433444933197,0.09274861592915208,0.05074955150170821,0.0422137363719336,0.046358216766495465,0.040584667801109545,0.027592141252243043,0.028800723949529494,0.05170309088343975,0.06930039128218497,0.04870618877009878,0.030762598988477507,0.019349270959365412,0.02929668764879765,0.055402212108510415,0.02117034962948097,0.022395940288773144,0.01806091869838263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCPseDNC_min_3,0.0,0.0030003169896956647,0.02052310614616449,0.0,0.010222518092412786,0.011066925090174195,0.0,0.02202861734241137,0.004207547477401996,0.011111206298327136,0.017707080144278714,0.0044310838071286865,0.0,0.014132952876149662,0.00978673105518672,0.0,-0.08971981088311369,-0.11619622211912632,-0.01718622449772276,-0.07359032519537761,-0.03520139671705788,-0.06785248364728927,-0.04522777418081915,-0.058183364370994674,-0.01725842962367584,-0.02529272965340015,-0.024633716725407317,-0.021852666647450173,-0.02545217916493471,-0.02417218377559385,-0.021108738499561068,-0.059981340294022176,-0.02313094594965862,-0.033992254943974634,-0.044710104844894974,-0.056413627026719475,-0.013723667965238507,-0.01896957719293177,-0.020833162029656245,-0.021107752103478882,-0.045002443995989634,-0.05580954950777069,-0.01576600391804144,-0.06333898538295156,-0.018147476887179083,-0.03713554903696727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
